smoker,revenu_estime_mois,historique_credits,score_credit,loyer_mensuel,montant_pret
1,1342.0,3.0,581.0,962.86,500.0
1,3039.0,5.0,557.0,548.3140000000001,18082.57837239261
0,2684.0,4.0,576.0,899.958,20910.232298199648
1,2906.0,5.0,557.0,1066.654,4368.271406410772
0,2339.0,2.0,577.0,689.472,5959.221121235392
1,1885.0,4.0,576.0,897.3520000000001,3063.9924317029386
0,2132.0,5.0,557.0,772.624,500.0
0,3048.0,0.0,400.0,895.492,25429.596678425223
1,1453.0,0.0,843.0,804.7059999999999,500.0
1,3609.0,1.0,390.0,835.0039999999999,12147.321978233802
1,3073.0,2.0,577.0,896.61,1371.0456571309232
0,1819.0,5.0,557.0,690.8120000000001,500.0
1,5052.0,4.0,576.0,603.32,15765.183806585324
1,1620.0,2.0,577.0,894.8400000000001,500.0
0,500.0,5.0,525.0,656.9540000000001,6917.450660096511
0,2419.0,2.0,577.0,636.822,500.0
1,5276.0,5.0,557.0,911.9619999999999,500.0
0,4872.0,5.0,557.0,747.482,27808.16795521104
0,1275.0,0.0,599.0,762.3199999999999,830.9050817575047
0,2830.0,2.0,577.0,605.5260000000001,7951.389679421715
0,1756.0,1.0,655.0,708.978,45201.87654571426
0,1144.0,0.0,580.0,758.066,14445.605661758987
0,856.0,5.0,557.0,941.7620000000001,500.0
1,1252.0,0.0,837.0,548.23,500.0
1,811.0,2.0,577.0,821.3880000000001,11470.0907544736
1,3531.0,3.0,581.0,629.422,15066.338125324157
0,500.0,5.0,313.0,713.5759999999999,21950.67899962352
0,3473.0,1.0,553.0,732.5699999999999,500.0
0,1217.0,1.0,505.0,849.732,500.0
0,2336.0,5.0,594.0,900.11,500.0
0,1214.0,3.0,581.0,829.5899999999999,12027.398867886604
0,679.0,5.0,557.0,917.918,500.0
1,3906.0,4.0,576.0,618.55,32481.422759628276
0,500.0,2.0,577.0,837.7660000000002,500.0
1,1801.0,3.0,582.0,760.074,500.0
1,2645.0,0.0,580.0,580.6479999999999,9900.825636623891
0,1691.0,0.0,371.0,767.7280000000001,13388.222620302377
0,500.0,3.0,618.0,654.534,500.0
1,4419.0,2.0,577.0,1120.464,3081.4977264689337
0,4403.0,5.0,557.0,751.196,500.0
1,3072.0,3.0,581.0,726.644,4098.224663218085
0,2482.0,1.0,510.0,604.74,500.0
0,2136.0,5.0,557.0,837.576,18099.9870889254
0,3895.0,4.0,772.0,816.168,9777.06260734546
1,2634.0,2.0,513.0,999.3460000000001,4685.075795880287
1,1568.0,1.0,311.0,460.2799999999999,500.0
1,2527.0,0.0,580.0,623.0339999999999,2039.64150158787
0,2113.0,2.0,577.0,870.2119999999999,5847.563940221507
0,3659.0,1.0,303.0,786.702,39175.11103231254
0,1109.0,3.0,753.0,699.9979999999999,15025.510396515016
1,3583.0,4.0,576.0,485.16400000000004,31695.317973626374
1,878.0,5.0,349.0,955.05,6646.632315585117
0,2519.0,1.0,553.0,878.0260000000001,15350.52748315492
0,1935.0,5.0,547.0,908.2480000000002,30454.49772937241
1,2885.0,4.0,330.0,843.4399999999999,500.0
1,2941.0,0.0,580.0,732.4860000000001,10195.37243250887
0,500.0,3.0,558.0,806.098,500.0
0,2110.0,0.0,790.0,504.2339999999999,29135.737464436217
1,4239.0,5.0,557.0,776.274,500.0
0,1709.0,5.0,557.0,1000.064,500.0
0,1995.0,1.0,553.0,381.75,500.0
1,2851.0,3.0,581.0,728.0200000000001,500.0
1,1585.0,2.0,800.0,810.158,500.0
1,2316.0,3.0,672.0,847.1719999999999,4875.654269884283
0,3185.0,4.0,793.0,756.5,26951.67318866248
0,1698.0,0.0,580.0,707.762,13816.262680129665
0,500.0,4.0,524.0,650.918,500.0
0,2302.0,5.0,557.0,1201.86,30546.143047613037
0,954.0,2.0,577.0,1054.44,15303.876298875744
1,3615.0,4.0,676.0,812.592,25773.88434214079
0,3806.0,5.0,557.0,813.426,500.0
1,3914.0,2.0,452.0,855.6779999999999,3521.242711206401
1,500.0,2.0,793.0,806.098,500.0
0,1851.0,4.0,576.0,737.85,500.0
0,2565.0,5.0,557.0,659.692,6874.504576565261
0,2389.0,5.0,748.0,940.326,4762.398692680535
0,3733.0,1.0,553.0,858.94,500.0
1,840.0,3.0,581.0,830.0020000000001,27301.04373620307
1,3643.0,0.0,698.0,932.592,500.0
0,4582.0,1.0,553.0,792.9839999999999,13328.455418328776
0,2665.0,2.0,785.0,904.54,33541.917204711506
0,4131.0,5.0,510.0,863.41,3640.623000749377
1,2812.0,0.0,580.0,684.652,1983.1179546175915
1,2453.0,3.0,804.0,743.9340000000001,500.0
1,3373.0,0.0,580.0,817.3879999999999,29141.920205403832
0,2054.0,2.0,726.0,741.892,37193.73163275152
0,2518.0,5.0,356.0,615.0319999999999,500.0
1,5245.0,2.0,345.0,867.952,674.3874406919842
1,1895.0,4.0,749.0,906.222,5249.559463637888
1,3452.0,4.0,576.0,927.64,500.0
1,3169.0,4.0,576.0,1034.22,500.0
0,2746.0,0.0,688.0,673.44,2544.0338919489623
0,1435.0,3.0,581.0,849.48,8160.771271682468
1,723.0,2.0,577.0,624.89,500.0
1,1117.0,2.0,728.0,751.0060000000001,500.0
0,2262.0,2.0,577.0,480.28200000000004,500.0
0,948.0,2.0,577.0,1001.04,2316.650013531266
1,2423.0,0.0,434.0,838.0540000000001,500.0
0,1333.0,0.0,580.0,972.58,24008.62845286836
0,857.0,3.0,630.0,843.658,500.0
0,1604.0,2.0,577.0,948.9619999999999,500.0
1,3696.0,4.0,576.0,977.7,500.0
1,1295.0,0.0,816.0,755.9199999999998,12277.981980939903
1,3306.0,3.0,581.0,682.9860000000001,500.0
0,4485.0,4.0,576.0,654.742,32229.094228449227
0,2483.0,5.0,473.0,809.838,2670.383656098497
1,2372.0,0.0,368.0,639.734,500.0
1,500.0,4.0,576.0,806.098,500.0
1,2857.0,2.0,577.0,918.434,500.0
0,1938.0,1.0,331.0,1112.716,21080.28875140006
1,3802.0,3.0,430.0,644.74,31041.89141862505
0,2028.0,0.0,580.0,410.40600000000006,500.0
0,2487.0,1.0,553.0,645.59,2304.666214490657
0,1511.0,1.0,553.0,800.2299999999999,13350.112730015251
1,2028.0,5.0,760.0,486.10800000000006,8674.065775266828
1,3645.0,4.0,621.0,743.71,18564.0776462267
0,521.0,3.0,581.0,727.2040000000001,21807.98852433962
0,1961.0,2.0,524.0,641.038,500.0
0,2584.0,1.0,553.0,782.222,8046.205505553663
0,1473.0,3.0,818.0,717.0020000000001,43583.34878273814
1,2107.0,2.0,577.0,975.092,6767.328623308507
0,3701.0,3.0,774.0,877.6360000000001,14834.964271844226
1,3161.0,2.0,590.0,834.56,500.0
0,3218.0,5.0,342.0,1047.49,30486.06973950227
0,2911.0,1.0,714.0,1112.6619999999998,21418.883722660517
0,1929.0,1.0,553.0,806.3860000000001,500.0
0,1775.0,1.0,366.0,477.98199999999997,10182.550534848682
1,1374.0,3.0,714.0,735.512,13117.945242301628
0,2872.0,1.0,678.0,798.398,18881.68553120388
1,2919.0,3.0,581.0,1026.826,2481.09959892883
0,1739.0,4.0,763.0,928.4379999999999,500.0
0,1173.0,4.0,576.0,641.362,15432.273114806869
1,1484.0,4.0,576.0,765.12,500.0
0,3899.0,4.0,777.0,562.14,3554.3397796209447
0,3621.0,5.0,648.0,1022.3040000000001,500.0
0,3141.0,1.0,411.0,649.496,18569.509973487773
1,1851.0,5.0,780.0,737.85,500.0
1,2055.0,1.0,553.0,752.7339999999999,2477.730488837312
0,1844.0,2.0,600.0,743.34,26612.34048782037
1,2326.0,1.0,413.0,916.09,500.0
0,2211.0,4.0,616.0,1218.35,36720.79622810243
0,1960.0,3.0,774.0,641.038,500.0
1,3899.0,4.0,326.0,782.57,20246.66434495193
1,3002.0,1.0,553.0,787.8260000000001,500.0
0,2423.0,4.0,576.0,838.0540000000001,1408.8785531424908
1,1103.0,4.0,576.0,750.434,500.0
0,1913.0,4.0,576.0,1064.1879999999999,500.0
0,2730.0,1.0,553.0,729.298,27450.298204825674
0,2412.0,0.0,499.0,821.4,9971.1296356007
1,1287.0,0.0,580.0,804.94,10200.202622990795
0,3723.0,2.0,724.0,658.432,49624.91829353762
0,500.0,2.0,577.0,654.534,22297.737438200547
0,3271.0,0.0,580.0,710.44,500.0
1,853.0,2.0,703.0,941.7620000000001,6850.133759587988
1,4572.0,5.0,557.0,760.014,5448.772850408665
1,1341.0,2.0,782.0,849.88,500.0
0,2498.0,3.0,718.0,761.076,19370.037466363938
1,1633.0,3.0,353.0,478.822,15631.812846511424
0,1438.0,2.0,577.0,766.02,9261.194666903108
1,2542.0,1.0,553.0,955.6919999999998,500.0
1,1816.0,1.0,558.0,654.58,1862.4561355572528
1,2721.0,5.0,557.0,770.5840000000001,500.0
0,1719.0,3.0,581.0,738.41,500.0
0,2570.0,1.0,553.0,797.21,500.0
1,2463.0,4.0,328.0,889.2299999999999,3670.209077088856
1,3713.0,2.0,577.0,771.05,500.0
1,3416.0,0.0,580.0,940.436,500.0
1,3830.0,2.0,577.0,691.93,500.0
0,2233.0,1.0,553.0,298.53,39428.024035626215
1,3425.0,1.0,553.0,1108.316,500.0
0,3228.0,5.0,557.0,747.558,500.0
1,2712.0,4.0,576.0,733.522,3596.6611426710924
0,1445.0,4.0,576.0,932.65,17530.812741714606
1,2088.0,1.0,553.0,1114.26,500.0
1,3698.0,4.0,843.0,977.7,17931.91195080179
1,4520.0,0.0,756.0,1107.9740000000002,500.0
1,2235.0,0.0,825.0,870.26,15135.786551883626
1,1953.0,2.0,728.0,809.284,8069.115852258167
1,2697.0,4.0,576.0,1035.5059999999999,1654.6371086232252
0,2660.0,0.0,464.0,829.2299999999999,500.0
0,2338.0,3.0,581.0,569.38,1618.0977808317425
1,3933.0,4.0,752.0,713.4280000000001,14130.781737072944
0,3518.0,5.0,557.0,797.3399999999999,23160.849927200656
0,2605.0,5.0,764.0,721.23,26347.825047277667
1,2574.0,1.0,524.0,659.242,500.0
0,911.0,1.0,743.0,736.652,20436.712111452085
1,2267.0,1.0,553.0,766.3520000000001,500.0
1,2107.0,2.0,577.0,775.36,6109.2432256150105
0,1046.0,4.0,576.0,524.91,500.0
1,3514.0,4.0,576.0,1307.961000000001,500.0
0,6826.0,5.0,557.0,1023.732,1623.495217891231
0,2360.0,0.0,813.0,1007.454,22793.390962113543
1,2550.0,2.0,524.0,911.418,6817.886738272792
1,3031.0,2.0,577.0,1145.34,500.0
1,3051.0,3.0,581.0,872.1099999999999,12819.150872661288
0,2080.0,1.0,413.0,692.2,10253.33495029246
0,1310.0,0.0,324.0,839.3879999999999,500.0
0,3741.0,4.0,576.0,1154.45,2841.905005728218
0,1559.0,3.0,820.0,590.5799999999999,28209.424260254447
1,2659.0,4.0,576.0,773.172,500.0
1,666.0,5.0,685.0,842.682,9654.116287509927
0,1933.0,1.0,553.0,1263.56,7419.553478831272
1,4663.0,3.0,478.0,694.46,500.0
1,3335.0,4.0,624.0,676.472,11554.821967787862
1,2515.0,3.0,581.0,657.94,500.0
0,1714.0,3.0,581.0,999.4740000000002,7044.443319388295
0,2052.0,2.0,577.0,750.966,500.0
1,2742.0,4.0,615.0,821.25,500.0
1,4829.0,2.0,577.0,483.1,4259.007150531642
1,2532.0,5.0,557.0,514.02,3980.025127793752
0,2978.0,5.0,557.0,1076.2,1283.8464768045365
1,3897.0,1.0,639.0,782.57,770.868971321893
1,2162.0,3.0,470.0,588.894,500.0
1,3006.0,0.0,536.0,684.0960000000001,14623.449797005103
0,5957.0,5.0,557.0,540.85,500.0
1,500.0,2.0,695.0,713.5759999999999,2388.852790261776
1,2261.0,2.0,577.0,564.668,20804.09006294792
1,1851.0,0.0,583.0,737.85,4330.739667182579
1,1493.0,4.0,576.0,726.374,11379.84588857202
1,1430.0,2.0,844.0,730.316,500.0
1,2390.0,4.0,576.0,940.326,13334.048021918
0,2904.0,2.0,577.0,843.832,500.0
1,3487.0,1.0,553.0,443.05,500.0
0,2678.0,1.0,553.0,1001.9200000000001,903.4680696444676
1,2025.0,0.0,446.0,511.742,500.0
0,1427.0,3.0,688.0,902.49,15034.320179440205
1,1991.0,3.0,581.0,936.2,9205.21598689522
0,2849.0,4.0,309.0,703.33,14858.391477912968
0,1784.0,5.0,557.0,595.066,9198.55668405212
1,1315.0,0.0,789.0,345.86,500.0
1,3139.0,0.0,580.0,728.3100000000001,500.0
1,2266.0,2.0,345.0,696.956,500.0
0,1315.0,3.0,312.0,871.0039999999999,27055.75851239357
0,3776.0,5.0,808.0,1208.54,36777.334147647125
0,2750.0,4.0,649.0,660.65,500.0
0,2204.0,2.0,577.0,816.0980000000001,500.0
0,500.0,1.0,553.0,837.7660000000002,16975.72079082583
0,2256.0,0.0,580.0,805.4099999999999,12346.94459500908
0,2145.0,0.0,580.0,984.4040000000001,25010.283170057985
1,1429.0,4.0,576.0,768.4739999999999,500.0
1,1206.0,0.0,839.0,975.32,500.0
0,3935.0,0.0,538.0,631.108,500.0
1,3802.0,1.0,598.0,1124.77,20390.17432466051
1,500.0,3.0,687.0,713.5759999999999,500.0
0,1018.0,5.0,388.0,772.2760000000001,12709.66673271385
0,2588.0,4.0,576.0,860.5039999999999,23329.68878507518
1,2614.0,4.0,576.0,1052.9299999999998,500.0
0,1018.0,2.0,577.0,772.2760000000001,9781.364894180851
0,2912.0,3.0,581.0,1112.6619999999998,17852.537359250768
0,2033.0,5.0,557.0,806.004,13669.31886405003
1,3443.0,0.0,580.0,844.9440000000001,500.0
1,1685.0,2.0,577.0,666.15,14051.63539734849
0,2371.0,3.0,581.0,626.56,27124.288015359627
0,2669.0,2.0,577.0,431.6360000000001,8625.077310819364
1,1893.0,3.0,656.0,910.842,12612.621374535289
0,1007.0,4.0,576.0,707.836,17814.3603129932
0,3128.0,1.0,553.0,733.4560000000001,3833.354102818864
1,1861.0,4.0,348.0,619.358,500.0
1,3635.0,2.0,740.0,1183.622,500.0
1,1511.0,4.0,576.0,800.23,500.0
0,3030.0,3.0,820.0,897.0899999999999,35348.64876190992
1,5598.0,5.0,557.0,992.76,17310.303954491825
0,500.0,4.0,725.0,482.6199999999999,500.0
1,3078.0,5.0,557.0,634.9580000000001,15942.314525456555
1,3355.0,1.0,553.0,806.454,34713.92421117443
1,1993.0,0.0,488.0,581.558,500.0
1,1348.0,5.0,557.0,670.426,500.0
1,3949.0,0.0,823.0,883.2700000000001,29471.09638797179
1,3350.0,4.0,673.0,625.872,500.0
0,2770.0,2.0,607.0,967.0800000000002,1383.1904886237637
1,1121.0,3.0,581.0,751.858,4161.7405852611
1,2059.0,4.0,576.0,1053.24,500.0
0,1576.0,2.0,577.0,832.668,22458.55901686182
1,1203.0,0.0,580.0,971.76,4640.7751736350365
0,3029.0,0.0,580.0,1023.9039999999999,29295.164946125675
0,2164.0,2.0,577.0,637.9620000000001,500.0
1,1419.0,4.0,392.0,715.22,500.0
1,1658.0,3.0,422.0,809.0219999999999,500.0
1,4470.0,1.0,359.0,828.758,15523.149263294406
0,836.0,2.0,577.0,719.0439999999999,500.0
0,1719.0,2.0,577.0,772.5539999999999,9806.122808733253
1,3388.0,4.0,476.0,905.408,24219.908897169917
0,1294.0,3.0,581.0,686.794,21345.87926073056
1,1393.0,0.0,580.0,912.9540000000001,500.0
0,1913.0,1.0,763.0,738.076,14689.539832612178
0,1302.0,3.0,581.0,1054.442,500.0
1,2666.0,0.0,830.0,725.362,3738.15122909472
1,2381.0,4.0,803.0,510.68999999999994,500.0
1,1857.0,3.0,641.0,514.64,9969.429447889564
1,1476.0,3.0,581.0,854.3100000000001,500.0
0,3950.0,5.0,503.0,881.244,500.0
1,2490.0,0.0,451.0,607.996,500.0
1,2512.0,3.0,581.0,317.21,500.0
1,4439.0,1.0,644.0,969.318,500.0
0,1002.0,3.0,581.0,739.5779999999999,500.0
0,2171.0,4.0,576.0,993.47,17768.290622195058
0,1078.0,3.0,719.0,795.854,14489.190386682125
0,997.0,2.0,789.0,797.414,15145.615965678611
1,4067.0,0.0,363.0,817.89,500.0
1,2301.0,2.0,577.0,967.4380000000001,500.0
0,4989.0,0.0,580.0,884.924,35186.66956429233
1,500.0,3.0,674.0,650.918,500.0
1,2222.0,5.0,557.0,740.9300000000001,500.0
0,4170.0,2.0,577.0,728.94,35274.274461424524
1,500.0,5.0,557.0,482.6199999999999,17595.253624411256
0,2580.0,2.0,577.0,486.1139999999999,500.0
1,2965.0,1.0,553.0,1307.961000000001,500.0
1,3021.0,3.0,581.0,535.11,13391.83680772964
1,2673.0,2.0,577.0,613.578,500.0
1,1378.0,5.0,557.0,815.326,500.0
1,500.0,1.0,450.0,806.098,500.0
1,2014.0,5.0,557.0,473.896,18644.75551269439
0,2128.0,3.0,511.0,878.732,500.0
0,2988.0,5.0,608.0,626.27,31915.413161279317
0,2561.0,4.0,591.0,862.734,6951.049702536611
0,1066.0,3.0,617.0,901.116,500.0
0,1290.0,4.0,576.0,921.042,6535.340337088602
1,3037.0,4.0,576.0,715.668,500.0
0,3254.0,4.0,576.0,790.1400000000001,13299.570559640746
0,2243.0,1.0,475.0,832.768,18268.911023549957
0,500.0,4.0,348.0,654.534,500.0
1,4184.0,3.0,720.0,996.466,500.0
1,1782.0,3.0,581.0,686.8519999999999,500.0
0,2762.0,1.0,433.0,792.0600000000001,13167.874098585917
0,2849.0,4.0,576.0,703.33,5876.08168713673
0,1791.0,1.0,553.0,676.122,26063.849456923388
0,2738.0,3.0,622.0,471.58,19942.55921405613
1,1181.0,1.0,837.0,783.8300000000002,500.0
1,2341.0,2.0,577.0,365.62,500.0
1,3604.0,2.0,577.0,698.614,500.0
1,3274.0,5.0,505.0,655.454,12674.143471485697
0,500.0,3.0,581.0,713.5759999999999,12067.719839520172
1,4567.0,1.0,553.0,799.4300000000001,500.0
0,3660.0,4.0,576.0,537.37,27370.761151119943
0,2350.0,0.0,580.0,1307.961000000001,500.0
0,2566.0,3.0,581.0,411.13,8648.56446904497
1,500.0,3.0,824.0,1056.134,1590.9633503445175
0,2843.0,0.0,727.0,733.33,32483.99132969468
1,3191.0,2.0,789.0,661.64,500.0
0,3213.0,0.0,391.0,1209.88,23503.95750140131
0,1702.0,2.0,577.0,707.762,500.0
1,1427.0,2.0,614.0,664.074,22411.23299050272
1,500.0,1.0,553.0,713.5759999999999,500.0
1,1000.0,0.0,452.0,734.256,500.0
1,1243.0,0.0,580.0,760.462,500.0
1,2048.0,5.0,376.0,790.7339999999999,5316.1181156881
0,802.0,4.0,801.0,748.288,500.0
0,3573.0,5.0,557.0,855.716,32604.918557067853
1,3306.0,3.0,581.0,808.9,500.0
1,6155.0,0.0,379.0,513.84,49356.68405204085
0,2349.0,1.0,634.0,1254.5659999999998,5946.320819593767
1,500.0,3.0,581.0,656.9540000000001,500.0
0,1720.0,0.0,580.0,939.76,500.0
1,3018.0,4.0,576.0,855.5039999999999,3125.15424948565
0,1299.0,4.0,576.0,803.68,2490.380594435334
0,3633.0,4.0,576.0,1002.762,8396.624621447341
0,966.0,0.0,580.0,951.784,500.0
0,1671.0,5.0,784.0,309.14,500.0
0,2071.0,4.0,576.0,739.762,18254.57962217716
1,3739.0,3.0,581.0,414.84,500.0
0,4962.0,1.0,553.0,801.2500000000001,30712.084855966623
1,1948.0,4.0,599.0,900.086,500.0
0,1388.0,0.0,580.0,987.8060000000002,10199.27216653708
0,2228.0,2.0,627.0,844.1299999999999,26518.78949577035
1,500.0,0.0,301.0,482.6199999999999,500.0
0,2562.0,1.0,583.0,802.58,26346.08638259717
0,2912.0,5.0,313.0,961.6779999999999,5887.495107904259
1,2525.0,4.0,807.0,467.05199999999996,27611.992362669524
0,4893.0,3.0,462.0,708.98,500.0
1,2398.0,5.0,330.0,957.0039999999999,8609.537891937116
0,2160.0,1.0,553.0,841.128,5626.142708923061
1,2265.0,1.0,537.0,696.956,7485.515618447107
0,2591.0,3.0,581.0,749.788,500.0
0,3625.0,3.0,688.0,669.71,29804.602232965783
0,2214.0,0.0,580.0,988.656,34454.62613536854
0,1695.0,4.0,472.0,797.1319999999998,500.0
1,3681.0,5.0,497.0,675.8720000000001,23101.80227565994
0,3797.0,1.0,553.0,748.574,9964.400313238522
1,2567.0,0.0,430.0,565.708,7586.408271460594
1,2442.0,5.0,456.0,1113.84,500.0
0,2500.0,1.0,553.0,814.53,1955.0920398713888
0,4346.0,4.0,655.0,770.158,44140.2783513807
0,3228.0,3.0,365.0,663.4399999999999,9966.569824527503
0,3475.0,5.0,557.0,384.87,25387.82843869536
0,3670.0,1.0,462.0,834.116,11221.231554459047
1,981.0,3.0,581.0,575.0,500.0
0,500.0,3.0,581.0,482.6199999999999,500.0
1,4051.0,3.0,581.0,642.936,500.0
0,2105.0,5.0,643.0,777.514,11142.536987554397
0,1028.0,2.0,577.0,943.21,500.0
1,1664.0,5.0,649.0,867.5559999999999,500.0
1,5114.0,2.0,803.0,819.2240000000002,41376.08781332332
0,2214.0,5.0,334.0,960.8279999999999,14539.639304170918
0,3147.0,5.0,557.0,1008.04,13169.178127959767
0,1157.0,4.0,576.0,846.0600000000001,500.0
0,3358.0,2.0,577.0,702.172,44674.44852984379
0,684.0,0.0,580.0,1038.252,22369.705545148503
1,1342.0,1.0,687.0,1092.708,2664.456947528504
0,3899.0,5.0,557.0,782.57,8419.826990118605
1,1907.0,0.0,580.0,932.4859999999999,11787.714186008528
0,4182.0,2.0,481.0,996.466,23692.118874842086
0,2488.0,2.0,738.0,532.08,10084.20742667185
0,2147.0,3.0,794.0,1307.961000000001,38752.70794554361
1,2739.0,4.0,576.0,1237.07,500.0
0,1560.0,1.0,553.0,716.55,500.0
1,739.0,4.0,673.0,470.87999999999994,3494.0279961624865
1,3946.0,2.0,577.0,787.408,1353.1672773618373
1,3359.0,4.0,576.0,543.2239999999999,13127.833045043511
0,543.0,1.0,417.0,804.278,13607.37323409482
0,2021.0,5.0,408.0,776.7760000000001,10515.386586844632
1,1944.0,3.0,581.0,847.29,10317.186204023566
1,2712.0,2.0,484.0,825.626,500.0
1,500.0,1.0,553.0,806.098,500.0
0,3489.0,1.0,392.0,1034.63,500.0
0,3145.0,2.0,331.0,704.068,500.0
1,3408.0,4.0,592.0,1307.961000000001,500.0
1,1562.0,2.0,577.0,437.27,500.0
0,3263.0,5.0,557.0,812.7059999999999,11607.042261402692
1,2629.0,5.0,672.0,1238.49,500.0
1,2325.0,2.0,577.0,602.158,13930.217425514977
0,3663.0,5.0,557.0,660.47,500.0
0,2449.0,5.0,643.0,480.37600000000003,22641.101301571893
1,2944.0,3.0,581.0,794.528,18577.47809652782
1,500.0,4.0,635.0,806.098,3078.1464631230083
1,4780.0,1.0,323.0,731.4459999999999,500.0
0,2322.0,3.0,565.0,361.76,9218.415009962817
1,5338.0,4.0,576.0,1194.61,14652.438524097992
1,3427.0,0.0,580.0,1108.316,24153.62967654251
0,953.0,3.0,581.0,1060.038,2711.9290795820216
0,2816.0,2.0,322.0,750.86,19810.33008697724
0,983.0,4.0,576.0,575.0,3525.3553636837214
0,2674.0,4.0,576.0,905.55,500.0
1,3941.0,0.0,689.0,787.408,24129.908134658064
1,4624.0,5.0,557.0,760.626,7378.672628788799
1,500.0,5.0,306.0,713.5759999999999,500.0
0,3566.0,0.0,721.0,981.128,16998.042216951613
0,2555.0,4.0,576.0,588.38,13989.15152146103
0,1331.0,4.0,576.0,856.0459999999999,500.0
0,1795.0,1.0,553.0,618.152,29891.85154521261
1,952.0,4.0,576.0,1060.038,500.0
1,3766.0,3.0,581.0,402.76800000000003,33679.173231254215
0,3816.0,0.0,460.0,860.374,500.0
1,1421.0,2.0,602.0,939.07,500.0
0,954.0,1.0,701.0,996.008,14119.086134569843
0,2845.0,3.0,581.0,768.5260000000001,500.0
0,1643.0,1.0,592.0,661.392,500.0
0,1281.0,4.0,576.0,572.764,15673.170948873523
1,3740.0,4.0,601.0,1047.49,1585.500947334095
0,2618.0,5.0,690.0,1052.9299999999998,500.0
0,1957.0,1.0,553.0,641.038,24927.37401204081
0,2448.0,5.0,557.0,555.95,21967.591368409256
1,500.0,2.0,577.0,806.098,500.0
1,3082.0,4.0,376.0,1204.73,22094.54361026653
1,943.0,1.0,553.0,1044.474,500.0
1,2178.0,1.0,553.0,442.28,8789.42175858382
0,4348.0,3.0,308.0,770.254,7017.518016140904
0,2655.0,3.0,589.0,634.096,500.0
0,1415.0,0.0,580.0,652.06,37943.66607221247
1,1922.0,3.0,325.0,675.952,13707.45929461847
1,4984.0,5.0,557.0,774.784,24084.668012013437
1,1244.0,3.0,581.0,869.5260000000001,500.0
1,563.0,2.0,577.0,784.114,9369.040669203156
0,6395.0,2.0,454.0,1023.732,43793.40987320917
0,2509.0,2.0,577.0,721.012,23922.51702990553
1,1064.0,1.0,553.0,1102.7900000000002,500.0
0,4390.0,3.0,426.0,690.66,14012.200182967728
1,2389.0,0.0,580.0,940.326,10753.667066031348
1,3129.0,5.0,329.0,571.9879999999999,8885.739684953534
1,3460.0,3.0,806.0,842.57,500.0
1,3739.0,1.0,751.0,884.6,21363.86978002991
1,2095.0,4.0,576.0,469.35,500.0
1,1684.0,3.0,581.0,733.538,10523.96180035895
1,500.0,0.0,580.0,806.098,500.0
0,2262.0,2.0,800.0,648.7300000000001,1976.3990057892368
1,2118.0,2.0,692.0,1184.8880000000001,500.0
1,2473.0,1.0,553.0,865.6780000000001,500.0
0,3559.0,4.0,802.0,964.8519999999999,53192.0535087188
1,920.0,1.0,514.0,1044.23,500.0
1,2117.0,2.0,577.0,821.7479999999999,500.0
1,5088.0,3.0,581.0,819.2239999999999,21401.53947880728
0,2870.0,3.0,673.0,798.398,500.0
0,2334.0,0.0,580.0,741.748,500.0
0,500.0,1.0,553.0,650.918,500.0
0,3163.0,1.0,791.0,972.0320000000002,19583.390460589024
1,3508.0,4.0,333.0,885.26,18610.029613217324
1,2437.0,1.0,454.0,1020.75,500.0
0,2739.0,4.0,576.0,849.9799999999999,29209.98027713808
1,4302.0,3.0,581.0,856.6899999999999,500.0
1,3797.0,0.0,580.0,613.308,500.0
1,584.0,0.0,367.0,622.214,11572.25506619012
1,2993.0,2.0,527.0,727.73,500.0
1,3706.0,1.0,553.0,698.414,500.0
1,1640.0,0.0,556.0,593.074,500.0
0,2999.0,0.0,561.0,1180.25,12515.901493828878
0,3943.0,5.0,557.0,787.408,12555.422708362172
0,2228.0,4.0,576.0,1307.961000000001,500.0
0,4079.0,2.0,577.0,1047.53,44264.35494154331
0,3144.0,0.0,580.0,720.612,10000.543823461245
1,500.0,2.0,577.0,806.098,500.0
1,2725.0,4.0,576.0,687.922,500.0
1,3591.0,4.0,576.0,810.9460000000001,9292.332965764826
0,4731.0,0.0,494.0,1085.99,500.0
0,2601.0,3.0,581.0,1040.518,8998.77950720081
0,3111.0,2.0,481.0,698.5400000000001,1900.731171856429
1,4569.0,3.0,581.0,760.014,17851.010910240406
1,1376.0,2.0,577.0,578.53,500.0
0,2253.0,5.0,776.0,738.6719999999999,24217.58389284025
0,1017.0,4.0,576.0,706.138,500.0
0,2629.0,5.0,770.0,900.2820000000002,2352.4355498269483
0,1843.0,3.0,622.0,1162.45,4616.836593578
1,3426.0,5.0,686.0,1165.94,500.0
1,3355.0,3.0,401.0,940.81,4360.572207307363
0,4366.0,4.0,576.0,917.374,6720.469873067939
0,3464.0,0.0,767.0,910.2760000000001,40904.420313068695
1,3342.0,2.0,577.0,735.3100000000001,10581.09660359436
1,1099.0,5.0,557.0,1056.63,13383.970902758429
1,500.0,0.0,470.0,650.918,13002.61504107803
0,3109.0,0.0,388.0,783.018,1339.3947702361097
1,500.0,5.0,557.0,284.67,555.2232346125785
1,2125.0,2.0,577.0,358.27,500.0
1,3420.0,5.0,557.0,806.25,4504.153730350699
1,3222.0,3.0,581.0,599.8419999999999,500.0
